id,type,mobile_id,number,time,rel_x,rel_y,uuid1,major1,minor1,proximity1,accuracy1,rssi1,uuid2,major2,minor2,proximity2,accuracy2,rssi2,uuid3,major3,minor3,proximity3,accuracy3,rssi3,uuid4,major4,minor4,proximity4,accuracy4,rssi4,uuid5,major5,minor5,proximity5,accuracy5,rssi5,uuid6,major6,minor6,proximity6,accuracy6,rssi6,uuid7,major7,minor7,proximity7,accuracy7,rssi7,uuid8,major8,minor8,proximity8,accuracy8,rssi8,uuid9,major9,minor9,proximity9,accuracy9,rssi9
63159e215805616f5515d2ba,beacons,115571,1662361121,14:58:41,2,6,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,4,0,78.58155584,-75,fda50693-a4e2-4fb1-afcf-c6eb07647825,1,2,0,2095.32003,-87,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,3,0,29.99257349,-68,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,2,0,34.59438414,-69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63159e215805616f5515d2bb,beacons,115571,1662361122,14:58:42,2,6,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,7,0,383.2399229,-88,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,5,0,271.5684549,-85,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,8,0,115.8186631,-78,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,1,0,596.0572055,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63159e225805616f5515d2bc,beacons,115571,1662361122,14:58:42,2,6,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,5,0,271.5684549,-85,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,8,0,131.3917293,-79,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,9,0,60.18499518,-73,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,3,0,19.34517379,-65,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,2,0,68.8279124,-74,,,,,,,,,,,,,,,,,,,,,,,,
63159e235805616f5515d2bd,beacons,115571,1662361123,14:58:43,2,6,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,4,0,428.7663415,-89,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,3,0,22.42786574,-66,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,2,0,45.78640352,-71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63159e355805616f5515d2be,beacons,115571,1662361141,14:59:01,2,7,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,9,0,89.57094251,-76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63159e365805616f5515d2bf,beacons,115571,1662361142,14:59:02,2,7,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,4,0,5.639149103,-57,fda50693-a4e2-4fb1-afcf-c6eb07647825,1,2,0,1029.561411,-81,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,8,0,101.9332205,-77,fda50693-a4e2-4fb1-afcf-c6eb07647825,1,2,0,3652.715358,-92,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,6,0,115.8186631,-78,,,,,,,,,,,,,,,,,,,,,,,,
63159e365805616f5515d2c0,beacons,115571,1662361142,14:59:02,2,7,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,8,0,214.4113761,-83,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,1,0,25.9580671,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63159e375805616f5515d2c1,beacons,115571,1662361143,14:59:03,2,7,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,5,0,115.8186631,-78,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,4,0,9.027046541,-60,fda50693-a4e2-4fb1-afcf-c6eb07647825,1,2,0,4523.911317,-94,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,6,0,89.57094251,-76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63159e385805616f5515d2c2,beacons,115571,1662361144,14:59:04,2,7,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,4,0,10.54205642,-61,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,8,0,214.4113761,-83,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,9,0,131.3917293,-79,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,1,0,25.9580671,-67,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,2,0,22.42786574,-66,,,,,,,,,,,,,,,,,,,,,,,,
63159e385805616f5515d2c3,beacons,115571,1662361144,14:59:04,2,7,fda50693-a4e2-4fb1-afcf-c6eb07647825,1,2,0,1662.669848,-85,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,8,0,168.3363608,-81,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,3,0,6.600368888,-58,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,1,0,34.59438414,-69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63159e395805616f5515d2c4,beacons,115571,1662361145,14:59:05,2,7,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,7,0,131.3917293,-79,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,3,0,7.721894864,-59,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,2,0,19.34517379,-65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63159e395805616f5515d2c5,beacons,115571,1662361145,14:59:05,2,7,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,5,0,45.78640352,-71,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,4,0,9.027046541,-60,fda50693-a4e2-4fb1-afcf-c6eb07647825,1,2,0,2935.477827,-90,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,8,0,68.8279124,-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63159e3a5805616f5515d2c6,beacons,115571,1662361146,14:59:06,2,7,fda50693-a4e2-4fb1-afcf-c6eb07647825,1,2,0,2347.53582,-88,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,3,0,78.58155584,-75,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,2,0,22.42786574,-66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63159e3b5805616f5515d2c7,beacons,115571,1662361147,14:59:07,2,7,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,4,0,9.027046541,-60,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,1,0,115.8186631,-78,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,6,0,101.9332205,-77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63159e3b5805616f5515d2c8,beacons,115571,1662361147,14:59:07,2,7,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,5,0,39.83327309,-70,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,4,0,10.54205642,-61,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,9,0,60.18499518,-73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63159e3c5805616f5515d2c9,beacons,115571,1662361148,14:59:08,2,7,fda50693-a4e2-4fb1-afcf-c6eb07647825,1,2,0,4067.376281,-93,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,3,0,101.9332205,-77,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,6,0,131.3917293,-79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63159e3d5805616f5515d2ca,beacons,115571,1662361149,14:59:09,2,7,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,8,0,89.57094251,-76,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,9,0,60.18499518,-73,fda50693-a4e2-4fb1-afcf-c6eb07647825,1,2,0,1867.752525,-86,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,2,0,34.59438414,-69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63159e3e5805616f5515d2cb,beacons,115571,1662361150,14:59:10,2,7,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,7,0,190.1183292,-82,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,9,0,241.4693982,-84,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,3,0,115.8186631,-78,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,1,0,89.57094251,-76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63159e3e5805616f5515d2cc,beacons,115571,1662361150,14:59:10,2,7,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,5,0,131.3917293,-79,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,8,0,168.3363608,-81,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,3,0,68.8279124,-74,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,2,0,22.42786574,-66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63159e3f5805616f5515d2cd,beacons,115571,1662361151,14:59:11,2,7,fda50693-a4e2-4fb1-afcf-c6eb07647825,1,2,0,5026.034988,-95,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,6,0,428.7663415,-89,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,2,0,22.42786574,-66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63159e3f5805616f5515d2ce,beacons,115571,1662361151,14:59:11,2,7,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,5,0,168.3363608,-81,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,4,0,52.53898767,-72,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,1,0,60.18499518,-73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63159e415805616f5515d2cf,beacons,115571,1662361153,14:59:13,2,7,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,7,0,148.8321956,-80,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,3,0,131.3917293,-79,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,2,0,29.99257349,-68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63159e415805616f5515d2d0,beacons,115571,1662361153,14:59:13,2,7,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,8,0,190.1183292,-82,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,1,0,39.83327309,-70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63159e425805616f5515d2d1,beacons,115571,1662361154,14:59:14,2,7,fda50693-a4e2-4fb1-afcf-c6eb07647825,1,2,0,5026.034988,-95,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,3,0,14.32300848,-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63159e425805616f5515d2d2,beacons,115571,1662361155,14:59:15,2,7,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,5,0,168.3363608,-81,fda50693-a4e2-4fb1-afcf-c6eb07647825,1,2,0,1163.147271,-82,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,9,0,271.5684549,-85,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,1,0,39.83327309,-70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63159e435805616f5515d2d3,beacons,115571,1662361155,14:59:15,2,7,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,5,0,168.3363608,-81,fda50693-a4e2-4fb1-afcf-c6eb07647825,1,2,0,4523.911317,-94,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,3,0,14.32300848,-63,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,6,0,89.57094251,-76,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,2,0,14.32300848,-63,,,,,,,,,,,,,,,,,,,,,,,,
63159e445805616f5515d2d4,beacons,115571,1662361156,14:59:16,2,7,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,4,0,16.65886864,-64,fda50693-a4e2-4fb1-afcf-c6eb07647825,1,2,0,1163.147271,-82,fda50693-a4e2-4fb1-afcf-c6eb07647825,1,2,0,4523.911317,-94,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,1,0,39.83327309,-70,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,6,0,101.9332205,-77,,,,,,,,,,,,,,,,,,,,,,,,
63159e445805616f5515d2d5,beacons,115571,1662361156,14:59:16,2,7,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,8,0,190.1183292,-82,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,3,0,14.32300848,-63,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,2,0,14.32300848,-63,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,1,0,39.83327309,-70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63159e455805616f5515d2d6,beacons,115571,1662361157,14:59:17,2,7,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,4,0,16.65886864,-64,fda50693-a4e2-4fb1-afcf-c6eb07647825,1,2,0,5026.034988,-95,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,3,0,14.32300848,-63,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,6,0,89.57094251,-76,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,2,0,14.32300848,-63,,,,,,,,,,,,,,,,,,,,,,,,
63159e455805616f5515d2d7,beacons,115571,1662361157,14:59:17,2,7,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,5,0,168.3363608,-81,fda50693-a4e2-4fb1-afcf-c6eb07647825,1,2,0,2095.32003,-87,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,1,0,34.59438414,-69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63159e465805616f5515d2d8,beacons,115571,1662361158,14:59:18,2,7,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,4,0,19.34517379,-65,fda50693-a4e2-4fb1-afcf-c6eb07647825,1,2,0,1867.752525,-86,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,3,0,148.8321956,-80,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,1,0,78.58155584,-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63159e475805616f5515d2d9,beacons,115571,1662361159,14:59:19,2,7,fda50693-a4e2-4fb1-afcf-c6eb07647825,1,2,0,2626.743172,-89,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,9,0,45.78640352,-71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63159e485805616f5515d2da,beacons,115571,1662361160,14:59:20,2,7,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,4,0,19.34517379,-65,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,8,0,148.8321956,-80,fda50693-a4e2-4fb1-afcf-c6eb07647825,1,2,0,2095.32003,-87,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,6,0,78.58155584,-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63159e775805616f5515d2db,beacons,115571,1662361207,15:00:07,2,8,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,1,0,68.8279124,-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63159e785805616f5515d2dc,beacons,115571,1662361208,15:00:08,2,8,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,4,0,25.9580671,-67,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,8,0,148.8321956,-80,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,9,0,271.5684549,-85,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,3,0,16.65886864,-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63159e795805616f5515d2dd,beacons,115571,1662361209,15:00:09,2,8,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,5,0,168.3363608,-81,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,8,0,148.8321956,-80,fda50693-a4e2-4fb1-afcf-c6eb07647825,1,2,0,2935.477827,-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63159e7a5805616f5515d2de,beacons,115571,1662361210,15:00:10,2,8,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,4,0,25.9580671,-67,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,8,0,131.3917293,-79,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,9,0,168.3363608,-81,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,3,0,19.34517379,-65,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,1,0,78.58155584,-75,,,,,,,,,,,,,,,,,,,,,,,,
63159e7b5805616f5515d2df,beacons,115571,1662361211,15:00:11,2,8,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,4,0,29.99257349,-68,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,8,0,131.3917293,-79,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,9,0,148.8321956,-80,fda50693-a4e2-4fb1-afcf-c6eb07647825,1,2,0,2626.743172,-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63159e7b5805616f5515d2e0,beacons,115571,1662361211,15:00:11,2,8,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,3,0,22.42786574,-66,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,6,0,190.1183292,-82,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,1,0,78.58155584,-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63159e7c5805616f5515d2e1,beacons,115571,1662361212,15:00:12,2,8,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,4,0,29.99257349,-68,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,8,0,101.9332205,-77,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,9,0,148.8321956,-80,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,2,0,39.83327309,-70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63159e7c5805616f5515d2e2,beacons,115571,1662361213,15:00:13,2,8,fda50693-a4e2-4fb1-afcf-c6eb07647825,1,2,0,1662.669848,-85,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,8,0,101.9332205,-77,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,1,0,131.3917293,-79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63159e7d5805616f5515d2e3,beacons,115571,1662361214,15:00:14,2,8,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,4,0,29.99257349,-68,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,9,0,29.99257349,-68,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,3,0,29.99257349,-68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63159e7e5805616f5515d2e4,beacons,115571,1662361214,15:00:14,2,8,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,4,0,29.99257349,-68,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,8,0,101.9332205,-77,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,6,0,383.2399229,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63159e7e5805616f5515d2e5,beacons,115571,1662361215,15:00:15,2,8,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,8,0,115.8186631,-78,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,9,0,34.59438414,-69,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,3,0,29.99257349,-68,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,2,0,34.59438414,-69,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,1,0,148.8321956,-80,,,,,,,,,,,,,,,,,,,,,,,,
63159e7f5805616f5515d2e6,beacons,115571,1662361215,15:00:15,2,8,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,5,0,214.4113761,-83,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,4,0,29.99257349,-68,fda50693-a4e2-4fb1-afcf-c6eb07647825,1,2,0,1662.669848,-85,fda50693-a4e2-4fb1-afcf-c6eb07647825,1,2,0,4067.376281,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63159e805805616f5515d2e7,beacons,115571,1662361216,15:00:16,2,8,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,4,0,29.99257349,-68,fda50693-a4e2-4fb1-afcf-c6eb07647825,1,2,0,2095.32003,-87,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,8,0,131.3917293,-79,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,1,0,148.8321956,-80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63159e805805616f5515d2e8,beacons,115571,1662361217,15:00:17,2,8,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,8,0,305.0084046,-86,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,9,0,101.9332205,-77,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,3,0,131.3917293,-79,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,6,0,190.1183292,-82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63159e815805616f5515d2e9,beacons,115571,1662361217,15:00:17,2,8,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,3,0,131.3917293,-79,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,6,0,190.1183292,-82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63159e825805616f5515d2ea,beacons,115571,1662361218,15:00:18,2,8,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,5,0,214.4113761,-83,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,8,0,305.0084046,-86,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,9,0,131.3917293,-79,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,3,0,190.1183292,-82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63159e835805616f5515d2eb,beacons,115571,1662361219,15:00:19,2,8,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,4,0,39.83327309,-70,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,8,0,305.0084046,-86,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,9,0,168.3363608,-81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63159e835805616f5515d2ec,beacons,115571,1662361220,15:00:20,2,8,fda50693-a4e2-4fb1-afcf-c6eb07647825,1,2,0,2935.477827,-90,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,9,0,168.3363608,-81,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,6,0,241.4693982,-84,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,2,0,78.58155584,-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63159e845805616f5515d2ed,beacons,115571,1662361220,15:00:20,2,8,fda50693-a4e2-4fb1-afcf-c6eb07647825,1,2,0,3652.715358,-92,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,6,0,214.4113761,-83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63159e845805616f5515d2ee,beacons,115571,1662361221,15:00:21,2,8,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,7,0,241.4693982,-84,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,8,0,89.57094251,-76,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,3,0,29.99257349,-68,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,2,0,45.78640352,-71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63159e855805616f5515d2ef,beacons,115571,1662361221,15:00:21,2,8,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,7,0,271.5684549,-85,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,4,0,29.99257349,-68,fda50693-a4e2-4fb1-afcf-c6eb07647825,1,2,0,3276.481368,-91,fda50693-a4e2-4fb1-afcf-c6eb07647825,1,2,0,2095.32003,-87,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,3,0,29.99257349,-68,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,2,0,52.53898767,-72,,,,,,,,,,,,,,,,,,
63159e865805616f5515d2f0,beacons,115571,1662361222,15:00:22,2,8,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,5,0,131.3917293,-79,fda50693-a4e2-4fb1-afcf-c6eb07647825,1,2,0,2626.743172,-89,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,8,0,89.57094251,-76,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,9,0,271.5684549,-85,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,1,0,89.57094251,-76,,,,,,,,,,,,,,,,,,,,,,,,
63159e865805616f5515d2f1,beacons,115571,1662361222,15:00:22,2,8,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,7,0,271.5684549,-85,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,5,0,89.57094251,-76,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,4,0,29.99257349,-68,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,3,0,19.34517379,-65,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,6,0,190.1183292,-82,,,,,,,,,,,,,,,,,,,,,,,,
63159e875805616f5515d2f2,beacons,115571,1662361223,15:00:23,2,8,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,4,0,78.58155584,-75,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,8,0,52.53898767,-72,fda50693-a4e2-4fb1-afcf-c6eb07647825,1,2,0,4523.911317,-94,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,1,0,60.18499518,-73,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,2,0,19.34517379,-65,,,,,,,,,,,,,,,,,,,,,,,,
63159e885805616f5515d2f3,beacons,115571,1662361224,15:00:24,2,8,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,7,0,168.3363608,-81,fda50693-a4e2-4fb1-afcf-c6eb07647825,1,2,0,2095.32003,-87,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,9,0,60.18499518,-73,fda50693-a4e2-4fb1-afcf-c6eb07647825,1,2,0,5026.034988,-95,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,1,0,115.8186631,-78,,,,,,,,,,,,,,,,,,,,,,,,
63159e885805616f5515d2f4,beacons,115571,1662361225,15:00:25,2,8,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,8,0,89.57094251,-76,fda50693-a4e2-4fb1-afcf-c6eb07647825,1,2,0,5577.74671,-96,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,3,0,16.65886864,-64,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,2,0,39.83327309,-70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63159e895805616f5515d2f5,beacons,115571,1662361225,15:00:25,2,8,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,4,0,14.32300848,-63,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,3,0,25.9580671,-67,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,2,0,39.83327309,-70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63159e8a5805616f5515d2f6,beacons,115571,1662361226,15:00:26,2,8,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,7,0,148.8321956,-80,fda50693-a4e2-4fb1-afcf-c6eb07647825,1,2,0,4523.911317,-94,fda50693-a4e2-4fb1-afcf-c6eb07647825,608,1,0,115.8186631,-78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
